userProfile;evalProfile;alpha;hellinger
Goal Oriented;Goal Oriented;0.8;0.13679502522415662
Goal Oriented;Goal Oriented;0.9;0.17845403450024916
Goal Oriented;Slice All;0.1;0.017650683956233374
Goal Oriented;Slice All;0.2;0.026491346313783772
Goal Oriented;Slice All;0.3;0.04328563791841216
Goal Oriented;Slice All;0.4;0.05616776157967219
Goal Oriented;Slice All;0.5;0.07163739880902743
Goal Oriented;Slice All;0.6;0.09532977554738076
Goal Oriented;Slice All;0.7;0.1176387978871974
Goal Oriented;Slice All;0.8;0.1416778640646892
Goal Oriented;Slice All;0.9;0.17198275469632587
Slice All;Explorative;0.1;0.05662038185418674
Slice All;Explorative;0.2;0.11447373815142331
Slice All;Explorative;0.3;0.11516449338838047
Slice All;Explorative;0.4;0.18757157794491386
Slice All;Explorative;0.5;0.2241572551619167
Slice All;Explorative;0.6;0.2285139327456393
Slice All;Explorative;0.7;0.2913623438675687
Slice All;Explorative;0.8;0.2920483891942048
Slice All;Explorative;0.9;0.34858585766065847
Slice All;Slice and Drill;0.1;0.06522740052283897
Slice All;Slice and Drill;0.2;0.08490045885801908
Slice All;Slice and Drill;0.3;0.11686217898311141
Slice All;Slice and Drill;0.4;0.1652697311060562
Slice All;Slice and Drill;0.5;0.1985393258923583
Slice All;Slice and Drill;0.6;0.24241518564313896
Slice All;Slice and Drill;0.7;0.3002852531658101
Slice All;Slice and Drill;0.8;0.33322149799052736
Slice All;Slice and Drill;0.9;0.3680857504003755
Slice All;Goal Oriented;0.1;0.05681755534823283
Slice All;Goal Oriented;0.2;0.08894351647361606
Slice All;Goal Oriented;0.3;0.12180036717245095
Slice All;Goal Oriented;0.4;0.19472676412291132
Slice All;Goal Oriented;0.5;0.2040345373683299
Slice All;Goal Oriented;0.6;0.24144557631972158
Slice All;Goal Oriented;0.7;0.2672098183738856
Slice All;Goal Oriented;0.8;0.3012565694365922
Slice All;Goal Oriented;0.9;0.3686615606447314
Slice All;Slice All;0.1;0.07375359734111549
Slice All;Slice All;0.2;0.08388375569974685
Slice All;Slice All;0.3;0.12924395369809633
Slice All;Slice All;0.4;0.19212421730078785
Slice All;Slice All;0.5;0.1963855587131788
Slice All;Slice All;0.6;0.23319484603495622
Slice All;Slice All;0.7;0.30298324152638645
Slice All;Slice All;0.8;0.30119107323400623
Slice All;Slice All;0.9;0.3759154125950928
Explorative;Explorative;0.1;0.02086596297909722
Explorative;Explorative;0.2;0.03975121110482269
Explorative;Explorative;0.3;0.05767689271087751
Explorative;Explorative;0.4;0.07617543955024848
Explorative;Explorative;0.5;0.09620435426411819
Explorative;Explorative;0.6;0.11100602189649247
Explorative;Explorative;0.7;0.13502409894342587
Explorative;Explorative;0.8;0.18152084993214437
Explorative;Explorative;0.9;0.2079300441356463
Explorative;Slice and Drill;0.1;0.019877101765533478
Explorative;Slice and Drill;0.2;0.03558861185595865
Explorative;Slice and Drill;0.3;0.05498786055560971
Explorative;Slice and Drill;0.4;0.07438342930855016
Explorative;Slice and Drill;0.5;0.09282170088619449
Explorative;Slice and Drill;0.6;0.12127990627690205
Explorative;Slice and Drill;0.7;0.1335663026737068
Explorative;Slice and Drill;0.8;0.1640811583679126
Explorative;Slice and Drill;0.9;0.20283505913313413
Explorative;Goal Oriented;0.1;0.021600133421287658
Explorative;Goal Oriented;0.2;0.03897607524296867
Explorative;Goal Oriented;0.3;0.05548379198532527
Explorative;Goal Oriented;0.4;0.07476484248250556
Explorative;Goal Oriented;0.5;0.09879208646899007
Explorative;Goal Oriented;0.6;0.11401779354423246
Explorative;Goal Oriented;0.7;0.13658004468661467
Explorative;Goal Oriented;0.8;0.17459082275560425
Explorative;Goal Oriented;0.9;0.2047193604363592
Explorative;Slice All;0.1;0.020534175085085364
Explorative;Slice All;0.2;0.0379057217807201
Explorative;Slice All;0.3;0.05809346162484706
Explorative;Slice All;0.4;0.07756730761218437
Explorative;Slice All;0.5;0.0982383822466782
Explorative;Slice All;0.6;0.12165137806296494
Explorative;Slice All;0.7;0.13658004468661467
Explorative;Slice All;0.8;0.17491012727992278
Explorative;Slice All;0.9;0.2047193604363592
Slice and Drill;Explorative;0.1;0.02104446278507495
Slice and Drill;Explorative;0.2;0.03852420307501519
Slice and Drill;Explorative;0.3;0.059658605917723366
Slice and Drill;Explorative;0.4;0.08181803328710666
Slice and Drill;Explorative;0.5;0.1007426636914985
Slice and Drill;Explorative;0.6;0.12269192053242614
Slice and Drill;Explorative;0.7;0.14798316957917662
Slice and Drill;Explorative;0.8;0.17953451110867444
Slice and Drill;Explorative;0.9;0.21564536193035355
Slice and Drill;Slice and Drill;0.1;0.021861588761846955
Slice and Drill;Slice and Drill;0.2;0.035156859539813054
Slice and Drill;Slice and Drill;0.3;0.06098560471144493
Slice and Drill;Slice and Drill;0.4;0.08093656882899375
Slice and Drill;Slice and Drill;0.5;0.10403414289938102
Slice and Drill;Slice and Drill;0.6;0.11904156090947336
Slice and Drill;Slice and Drill;0.7;0.15047047638075917
Slice and Drill;Slice and Drill;0.8;0.18629629860267122
Slice and Drill;Slice and Drill;0.9;0.2052146702000592
Slice and Drill;Goal Oriented;0.1;0.020827947838829408
Slice and Drill;Goal Oriented;0.2;0.037585763980249653
Slice and Drill;Goal Oriented;0.3;0.05531320788433349
Slice and Drill;Goal Oriented;0.4;0.07894800149090882
Slice and Drill;Goal Oriented;0.5;0.10013913135753462
Slice and Drill;Goal Oriented;0.6;0.12970451338519912
Slice and Drill;Goal Oriented;0.7;0.151047277076055
Slice and Drill;Goal Oriented;0.8;0.17595619098653892
Slice and Drill;Goal Oriented;0.9;0.2187359060379604
Slice and Drill;Slice All;0.1;0.02111330834502848
Slice and Drill;Slice All;0.2;0.04017968650349656
Slice and Drill;Slice All;0.3;0.05504510651259963
Slice and Drill;Slice All;0.4;0.07943129940278323
Slice and Drill;Slice All;0.5;0.10385754760412037
Slice and Drill;Slice All;0.6;0.12975023217912132
Slice and Drill;Slice All;0.7;0.15303791487807303
Slice and Drill;Slice All;0.8;0.18176009651771646
Slice and Drill;Slice All;0.9;0.21108218586235183
Goal Oriented;Explorative;0.1;0.017067220107605766
Goal Oriented;Explorative;0.2;0.026501614339752236
Goal Oriented;Explorative;0.3;0.04454726958427136
Goal Oriented;Explorative;0.4;0.059333943475287886
Goal Oriented;Explorative;0.5;0.0681780223617457
Goal Oriented;Explorative;0.6;0.09335987399483009
Goal Oriented;Explorative;0.7;0.11215512411100562
Goal Oriented;Explorative;0.8;0.1373846069512634
Goal Oriented;Explorative;0.9;0.16420748300961188
Goal Oriented;Slice and Drill;0.1;0.016426552448836743
Goal Oriented;Slice and Drill;0.2;0.026497370678942797
Goal Oriented;Slice and Drill;0.3;0.045967486670186894
Goal Oriented;Slice and Drill;0.4;0.06071425803237573
Goal Oriented;Slice and Drill;0.5;0.0733028631380718
Goal Oriented;Slice and Drill;0.6;0.09357403266882607
Goal Oriented;Slice and Drill;0.7;0.11551363788144473
Goal Oriented;Slice and Drill;0.8;0.14387386238607658
Goal Oriented;Slice and Drill;0.9;0.1834538308453995
Goal Oriented;Goal Oriented;0.1;0.017587583538567486
Goal Oriented;Goal Oriented;0.2;0.02571668987233157
Goal Oriented;Goal Oriented;0.3;0.04413539740973274
Goal Oriented;Goal Oriented;0.4;0.04825050769703713
Goal Oriented;Goal Oriented;0.5;0.07452213458699951
Goal Oriented;Goal Oriented;0.6;0.09652247867667843
Goal Oriented;Goal Oriented;0.7;0.10717044794775857
Goal Oriented;Goal Oriented;0.8;0.1437611827865827
Goal Oriented;Goal Oriented;0.9;0.16279318228755607
Goal Oriented;Slice All;0.1;0.01761340506872549
Goal Oriented;Slice All;0.2;0.028178682223027253
Goal Oriented;Slice All;0.3;0.04203006486202641
Goal Oriented;Slice All;0.4;0.05526263693447648
Goal Oriented;Slice All;0.5;0.07832993903092081
Goal Oriented;Slice All;0.6;0.09221693575691166
Goal Oriented;Slice All;0.7;0.11200175172927447
Goal Oriented;Slice All;0.8;0.1327339972460258
Goal Oriented;Slice All;0.9;0.16116826322677918
Slice All;Explorative;0.1;0.053073935286237564
Slice All;Explorative;0.2;0.09720484669078193
Slice All;Explorative;0.3;0.14300707029960155
Slice All;Explorative;0.4;0.16447820275430947
Slice All;Explorative;0.5;0.20720804754723043
Slice All;Explorative;0.6;0.23101305120151702
Slice All;Explorative;0.7;0.2855171449615626
Slice All;Explorative;0.8;0.3401396502924996
Slice All;Explorative;0.9;0.34954067344024853
Slice All;Slice and Drill;0.1;0.057799271353884955
Slice All;Slice and Drill;0.2;0.09335571199353963
Slice All;Slice and Drill;0.3;0.1135693721495008
Slice All;Slice and Drill;0.4;0.1681540401471871
Slice All;Slice and Drill;0.5;0.2219401834162739
Slice All;Slice and Drill;0.6;0.2554512901812555
Slice All;Slice and Drill;0.7;0.2460781471737965
Slice All;Slice and Drill;0.8;0.35773844620985995
Slice All;Slice and Drill;0.9;0.3165800466636677
Slice All;Goal Oriented;0.1;0.05572568855399748
Slice All;Goal Oriented;0.2;0.07891320926746306
Slice All;Goal Oriented;0.3;0.1392499632460828
Slice All;Goal Oriented;0.4;0.159757397472877
Slice All;Goal Oriented;0.5;0.23907262445486124
Slice All;Goal Oriented;0.6;0.25627045632891327
Slice All;Goal Oriented;0.7;0.2676074528161616
Slice All;Goal Oriented;0.8;0.3204469357208452
Slice All;Goal Oriented;0.9;0.3550481707225611
Slice All;Slice All;0.1;0.056698748650636684
Slice All;Slice All;0.2;0.10647704799605734
Slice All;Slice All;0.3;0.12511033831011764
Slice All;Slice All;0.4;0.18125374427970659
Slice All;Slice All;0.5;0.21359278933444875
Slice All;Slice All;0.6;0.24095047729026411
Slice All;Slice All;0.7;0.29366014790153416
Slice All;Slice All;0.8;0.3326374901841362
Slice All;Slice All;0.9;0.3789166475307051
Explorative;Explorative;0.1;0.02086596297909722
Explorative;Explorative;0.2;0.03762524504059223
Explorative;Explorative;0.3;0.05076531004891696
Explorative;Explorative;0.4;0.08146827766473899
Explorative;Explorative;0.5;0.09879208646899007
Explorative;Explorative;0.6;0.11879142990027333
Explorative;Explorative;0.7;0.1525476521994822
Explorative;Explorative;0.8;0.1640811583679126
Explorative;Explorative;0.9;0.20399829107861053
Explorative;Slice and Drill;0.1;0.020695272193895144
Explorative;Slice and Drill;0.2;0.03499871402748805
Explorative;Slice and Drill;0.3;0.0515840968749381
Explorative;Slice and Drill;0.4;0.07865033410494456
Explorative;Slice and Drill;0.5;0.09186173265437397
Explorative;Slice and Drill;0.6;0.11704091323093399
Explorative;Slice and Drill;0.7;0.14258982703605583
Explorative;Slice and Drill;0.8;0.17060676545956646
Explorative;Slice and Drill;0.9;0.20929945846403802
Explorative;Goal Oriented;0.1;0.020695272193895144
Explorative;Goal Oriented;0.2;0.03670405190940175
Explorative;Goal Oriented;0.3;0.052593034476372195
Explorative;Goal Oriented;0.4;0.08146827766473899
Explorative;Goal Oriented;0.5;0.0986491559689775
Explorative;Goal Oriented;0.6;0.11740966654526792
Explorative;Goal Oriented;0.7;0.13502409894342587
Explorative;Goal Oriented;0.8;0.17808628217356737
Explorative;Goal Oriented;0.9;0.19563087724374276
Explorative;Slice All;0.1;0.021315158822170263
Explorative;Slice All;0.2;0.03396133520584319
Explorative;Slice All;0.3;0.058535223817514
Explorative;Slice All;0.4;0.06887488362338089
Explorative;Slice All;0.5;0.09476770517563948
Explorative;Slice All;0.6;0.12345782360027824
Explorative;Slice All;0.7;0.14144937546219954
Explorative;Slice All;0.8;0.16933392009782533
Explorative;Slice All;0.9;0.20516251347502698
Slice and Drill;Explorative;0.1;0.020516142819367783
Slice and Drill;Explorative;0.2;0.03829888338869791
Slice and Drill;Explorative;0.3;0.059780615775806345
Slice and Drill;Explorative;0.4;0.07923446835188129
Slice and Drill;Explorative;0.5;0.10332769849806567
Slice and Drill;Explorative;0.6;0.1305738658927212
Slice and Drill;Explorative;0.7;0.15084594158071846
Slice and Drill;Explorative;0.8;0.18255563935678384
Slice and Drill;Explorative;0.9;0.21927614434217305
Slice and Drill;Slice and Drill;0.1;0.021129459807631264
Slice and Drill;Slice and Drill;0.2;0.03721958689203094
Slice and Drill;Slice and Drill;0.3;0.057391684987004296
Slice and Drill;Slice and Drill;0.4;0.08166080973709283
Slice and Drill;Slice and Drill;0.5;0.10046463146858425
Slice and Drill;Slice and Drill;0.6;0.11909669952403774
Slice and Drill;Slice and Drill;0.7;0.16298990270298067
Slice and Drill;Slice and Drill;0.8;0.19163708402569896
Slice and Drill;Slice and Drill;0.9;0.21355007350348296
Slice and Drill;Goal Oriented;0.1;0.021130559576959595
Slice and Drill;Goal Oriented;0.2;0.03948547785913953
Slice and Drill;Goal Oriented;0.3;0.05466573746079701
Slice and Drill;Goal Oriented;0.4;0.07655829098540931
Slice and Drill;Goal Oriented;0.5;0.10315705644515719
Slice and Drill;Goal Oriented;0.6;0.12207282547464962
Slice and Drill;Goal Oriented;0.7;0.15099110586370212
Slice and Drill;Goal Oriented;0.8;0.18764305899998834
Slice and Drill;Goal Oriented;0.9;0.2192375589023613
Slice and Drill;Slice All;0.1;0.021041347869552193
Slice and Drill;Slice All;0.2;0.04016516691418456
Slice and Drill;Slice All;0.3;0.05340212752723583
Slice and Drill;Slice All;0.4;0.07818131870635926
Slice and Drill;Slice All;0.5;0.09345703301735983
Slice and Drill;Slice All;0.6;0.12606361572973704
Slice and Drill;Slice All;0.7;0.15331057337780213
Slice and Drill;Slice All;0.8;0.17691295605787258
Slice and Drill;Slice All;0.9;0.21770733327347627
Goal Oriented;Explorative;0.1;0.017793489332789427
Goal Oriented;Explorative;0.2;0.026230233416368622
Goal Oriented;Explorative;0.3;0.04252052246979161
Goal Oriented;Explorative;0.4;0.05583718277337699
Goal Oriented;Explorative;0.5;0.07232197426432169
Goal Oriented;Explorative;0.6;0.10054212898628366
Goal Oriented;Explorative;0.7;0.10929090857990229
Goal Oriented;Explorative;0.8;0.13957604287629943
Goal Oriented;Explorative;0.9;0.16596443761006127
Goal Oriented;Slice and Drill;0.1;0.018391268621931564
Goal Oriented;Slice and Drill;0.2;0.025668747832150427
Goal Oriented;Slice and Drill;0.3;0.045251769962199144
Goal Oriented;Slice and Drill;0.4;0.054120425729694874
Goal Oriented;Slice and Drill;0.5;0.06854916750973263
Goal Oriented;Slice and Drill;0.6;0.09100717369067922
Goal Oriented;Slice and Drill;0.7;0.11019890974750886
Goal Oriented;Slice and Drill;0.8;0.15301496591905886
Goal Oriented;Slice and Drill;0.9;0.1729605299716422
Goal Oriented;Goal Oriented;0.1;0.016158316734023254
Goal Oriented;Goal Oriented;0.2;0.027818468913872834
Goal Oriented;Goal Oriented;0.3;0.04040688172457257
Goal Oriented;Goal Oriented;0.4;0.05163909324388875
Goal Oriented;Goal Oriented;0.5;0.06743338764732341
Goal Oriented;Goal Oriented;0.6;0.08579831317184665
Goal Oriented;Goal Oriented;0.7;0.11497422144077804
Goal Oriented;Goal Oriented;0.8;0.1345578810419105
Goal Oriented;Goal Oriented;0.9;0.16397476918555898
Goal Oriented;Slice All;0.1;0.017656676711256016
Goal Oriented;Slice All;0.2;0.03028961766740751
Goal Oriented;Slice All;0.3;0.04329986774814065
Goal Oriented;Slice All;0.4;0.054604013401152805
Goal Oriented;Slice All;0.5;0.07327857601661739
Goal Oriented;Slice All;0.6;0.09250970884009259
Goal Oriented;Slice All;0.7;0.1177093727850289
Goal Oriented;Slice All;0.8;0.13364756179763582
Goal Oriented;Slice All;0.9;0.17099162940674367
Slice All;Explorative;0.1;0.04114369556441805
Slice All;Explorative;0.2;0.0896138515624697
Slice All;Explorative;0.3;0.13677975752828353
Slice All;Explorative;0.4;0.17836504142961843
Slice All;Explorative;0.5;0.23400492953675986
Slice All;Explorative;0.6;0.23191362398707355
Slice All;Explorative;0.7;0.3139356269475487
Slice All;Explorative;0.8;0.3133764647083546
Slice All;Explorative;0.9;0.3190481028921929
Slice All;Slice and Drill;0.1;0.0418745508935553
Slice All;Slice and Drill;0.2;0.1164341039794984
Slice All;Slice and Drill;0.3;0.1083474829861223
Slice All;Slice and Drill;0.4;0.16201704807222794
Slice All;Slice and Drill;0.5;0.24153126086274423
Slice All;Slice and Drill;0.6;0.213917762609892
Slice All;Slice and Drill;0.7;0.28114780224986247
Slice All;Slice and Drill;0.8;0.33308401497068485
Slice All;Slice and Drill;0.9;0.36195624992773917
Slice All;Goal Oriented;0.1;0.044730097344755554
Slice All;Goal Oriented;0.2;0.09873246975177141
Slice All;Goal Oriented;0.3;0.1260968169096515
Slice All;Goal Oriented;0.4;0.20084355732072162
Slice All;Goal Oriented;0.5;0.19542343045537214
Slice All;Goal Oriented;0.6;0.27268239699220687
Slice All;Goal Oriented;0.7;0.29644415797992124
Slice All;Goal Oriented;0.8;0.3427713416603683
Slice All;Goal Oriented;0.9;0.3315231485829324
Slice All;Slice All;0.1;0.06633378163803025
Slice All;Slice All;0.2;0.11472151947381885
Slice All;Slice All;0.3;0.1161773769885064
Slice All;Slice All;0.4;0.17962674948664054
Slice All;Slice All;0.5;0.23100470612551186
Slice All;Slice All;0.6;0.25503538508015
Slice All;Slice All;0.7;0.3064676479333276
Slice All;Slice All;0.8;0.3225346587884081
Slice All;Slice All;0.9;0.3704362801418281
Explorative;Explorative;0.1;0.019706198928999837
Explorative;Explorative;0.2;0.036204998978718345
Explorative;Explorative;0.3;0.05841614843375859
Explorative;Explorative;0.4;0.08146827766473899
Explorative;Explorative;0.5;0.10343174853032694
Explorative;Explorative;0.6;0.12094796823474238
Explorative;Explorative;0.7;0.14543943868415013
Explorative;Explorative;0.8;0.1640811583679126
Explorative;Explorative;0.9;0.20516251347502698
Explorative;Slice and Drill;0.1;0.020695272193895144
Explorative;Slice and Drill;0.2;0.034768605405508725
Explorative;Slice and Drill;0.3;0.05262444968358101
Explorative;Slice and Drill;0.4;0.07042975462193266
Explorative;Slice and Drill;0.5;0.09803763680722082
Explorative;Slice and Drill;0.6;0.11643450437455924
Explorative;Slice and Drill;0.7;0.14404985708874596
Explorative;Slice and Drill;0.8;0.17007613663681428
Explorative;Slice and Drill;0.9;0.21184403229603474
Explorative;Goal Oriented;0.1;0.02176717455282649
Explorative;Goal Oriented;0.2;0.036838263280128625
Explorative;Goal Oriented;0.3;0.05841614843375859
Explorative;Goal Oriented;0.4;0.07582807049317776
Explorative;Goal Oriented;0.5;0.09282170088619449
Explorative;Goal Oriented;0.6;0.1190109833708787
Explorative;Goal Oriented;0.7;0.1525476521994822
Explorative;Goal Oriented;0.8;0.17283078089850143
Explorative;Goal Oriented;0.9;0.19442950240036397
Explorative;Slice All;0.1;0.01981474286898358
Explorative;Slice All;0.2;0.038623614319762224
Explorative;Slice All;0.3;0.05841614843375859
Explorative;Slice All;0.4;0.07565175442078849
Explorative;Slice All;0.5;0.0982383822466782
Explorative;Slice All;0.6;0.11643450437455924
Explorative;Slice All;0.7;0.14755652756841298
Explorative;Slice All;0.8;0.17060676545956646
Explorative;Slice All;0.9;0.20527571991012725
Slice and Drill;Explorative;0.1;0.020791147054634317
Slice and Drill;Explorative;0.2;0.03732962967931485
