qid;Metric - Aggregation Depth;Metric - Click Depth;Metric - Click Per Query.;Metric - Consideration time;Metric - Elapsed time;Metric - Execution time;Metric - Filter Depth;Metric - Increase in View Area;Metric - Is Refine;Metric - Is Relax;Metric - Iterative Common Aggregations;Metric - Iterative Common Filters;Metric - Iterative Common Measures;Metric - Iterative Distance;Metric - Iterative Identity;Metric - Iterative Precision;Metric - Iterative Recall;Metric - Number of aggregations;Metric - Number of Filters;Metric - Number of measures;Metric - Query frequency;Metric - Relative Query Position (RQP)...;Metric - Relevant New Information;Metric Number of queries...;Nb of cells;label
dibstudent07--2016-09-24--22-42.log-26;0.0175438596491228;5;2;8.453;733.718;0.015;0;0;0;0.0;1;0;1;1;0;0.555555555555556;1;1;0;2;0.0367988791334;0.574468085106383;0.187863548226901;27;9;1
dibstudent07--2016-09-24--22-42.log-27;0.0175438596491228;4;2;8.453;742.187;0.016;0;0;0;0.0;1;0;2;0;1;1;1;1;0;2;0.0377263412051141;0.595744680851064;0.187863548226901;28;9;1
dibstudent07--2016-09-24--22-42.log-28;0.0175438596491228;3;2;52.594;750.671;0.031;0;0;0;0.0;1;0;2;0;1;1;1;1;0;2;0.0386321038111236;0.617021276595745;0.187863548226901;29;9;1
dibstudent07--2016-09-24--22-42.log-3;0.0701754385964912;4;0;4.75;75.359;0.422;0;0.00301837587231063;1;0.0;2;0;1;2;0;0;0;3;0;1;0.0530792606058998;0.0851063829787234;0.231013694269651;4;125;1
dibstudent07--2016-09-24--22-42.log-30;0.0350877192982456;1;2;6.297;806.578;0.063;0;0;0;0.0;2;0;2;0;1;1;1;2;0;2;0.038433976627183;0.659574468085106;0.144258727631029;31;18;1
dibstudent07--2016-09-24--22-42.log-34;0.0526315789473684;0;0;32.484;833.5;0.11;0.175438596491228;0;0;0.0;2;5;2;0;1;1;1;2;5;2;0.0419916016796641;0.74468085106383;0.124663820658495;35;40;1
dibstudent07--2016-09-24--22-42.log-36;0.0526315789473684;0;0;6.282;891.843;0.187;0;0.000323957618720939;1;0.0;1;0;2;2;0;0;0;2;0;2;0.0414871227334856;0.787234042553192;0.161491144384881;37;17;0
dibstudent07--2016-09-24--22-42.log-38;0.12280701754386;3;2;27.187;942.359;0.031;0;0.0190959111015212;0;0.0;3;0;2;1;0;0.661567877629063;1;3;0;3;0.0413855017037031;0.829787234042553;0.229081921196841;39;3138;1
dibstudent07--2016-09-24--22-42.log-39;0.12280701754386;2;1;33.281;969.578;0.032;0;0;0;0.0;3;0;2;1;0;1;0.676226896112173;3;0;2;0.0412550614803554;0.851063829787234;0.199031093664329;40;2122;1
dibstudent07--2016-09-24--22-42.log-4;0.0701754385964912;3;0;5.531;80.25;0.141;0;0;0;0.0;3;0;1;0;1;1;1;3;0;1;0.0623052959501558;0.106382978723404;0.231013694269651;5;125;1
dibstudent07--2016-09-24--22-42.log-40;0.12280701754386;1;1;3.141;1002.89;0.031;0;0;0;0.0;3;0;2;0;1;1;1;3;0;2;0.0408818514493115;0.872340425531915;0.199031093664329;41;2122;1
dibstudent07--2016-09-24--22-42.log-43;0.0701754385964912;2;0;12.859;1031.609;0.297;0;0.00243403414702977;1;0.0;1;0;2;2;0;0;0;2;0;2;0.0426518186638542;0.936170212765957;0.611526446531033;44;138;1
dibstudent07--2016-09-24--22-42.log-44;0.0701754385964912;1;0;2.39;1044.5;0.032;0;0;0;0.0;2;0;2;0;1;1;1;2;0;2;0.0430828147438966;0.957446808510638;0.611526446531033;45;138;1
dibstudent07--2016-09-24--22-42.log-45;0.0701754385964912;0;0;17.859;1046.937;0.047;0;0;0;0.0;2;0;2;0;1;1;1;2;0;2;0.0439376963465806;0.978723404255319;0.611526446531033;46;138;1
dibstudent07--2016-09-24--22-42.log-5;0.0701754385964912;2;0;11.594;85.89;0.109;0;0;0;0.0;3;0;1;0;1;1;1;3;0;1;0.069856793573175;0.127659574468085;0.231013694269651;6;125;1
dibstudent07--2016-09-24--22-42.log-6;0.0701754385964912;1;0;24.891;98.265;0.781;0;0.116239863422962;0;0.0;3;0;1;0;1;0.0224335965541996;1;3;0;1;0.0712359436218389;0.148936170212766;0.251144778016996;7;5572;1
dibstudent07--2016-09-24--22-42.log-7;0.0701754385964912;0;0;67.953;123.265;0.109;0;0;0;0.0;3;0;1;0;1;1;1;3;0;1;0.0649008234291973;0.170212765957447;0.251144778016996;8;5572;1
dibstudent07--2016-09-24--22-42.log-8;0.0701754385964912;3;2;60.765;192.203;0.985;0;0.10456317358404;0;0.0;3;0;0;2;0;0;0;3;0;1;0.0468254917977347;0.191489361702128;0.00303394010078695;9;5472;0
dibstudent07--2016-09-25--23-00.log-0;0.0857142857142857;1;0;3.875;0.453;0.453;0;0.0033848366334029;0;0.0;0;0;0;0;0;0.5;1;3;0;1;1;0.0204081632653061;0.415680535721747;1;193;1
dibstudent07--2016-09-25--23-00.log-1;0.0857142857142857;0;0;97.375;4.343;0.015;0;0;0;0.0;3;0;1;0;1;1;1;3;0;1;0.460511167395809;0.0408163265306122;0.415680535721747;2;193;1
dibstudent07--2016-09-25--23-00.log-10;0.0857142857142857;2;1;10.381;259.467;82.061;0;0.0441004770323915;0;0.0;0;0;1;12;0;0;0;2;0;1;0.0423946012402348;0.224489795918367;0.30437178309073;11;2644;0
dibstudent07--2016-09-25--23-00.log-11;0.0857142857142857;1;1;2.151;271.49;1.642;0;0;0;0.0;2;0;1;0;1;1;1;2;0;1;0.0442005230395226;0.244897959183673;0.30437178309073;12;2644;0
dibstudent07--2016-09-25--23-00.log-12;0.1;0;0;20.692;286.651;13.01;0;0;1;0.0;1;0;1;1;0;1;0.850605143721634;2;0;1;0.04535131571144;0.26530612244898;0.232260627373516;13;2249;0
dibstudent07--2016-09-25--23-00.log-13;0.0714285714285714;2;1;4.423;312.645;5.302;0;0.0051770484186772;0;0.0;1;0;1;4;0;0;0;2;0;1;0.0447792224407875;0.285714285714286;0.15925922007917;14;312;0
dibstudent07--2016-09-25--23-00.log-14;0.0714285714285714;1;1;11.81;317.926;0.858;0;0;0;0.0;2;0;1;0;1;1;1;2;0;1;0.0471807904984179;0.306122448979592;0.15925922007917;15;312;0
dibstudent07--2016-09-25--23-00.log-2;0.128571428571429;1;0;2.906;101.922;0.204;0;0.00337341816402153;1;0.0;3;0;1;3;0;0;0;4;0;1;0.029434273267793;0.0612244897959184;0.415680535721747;3;193;1
dibstudent07--2016-09-25--23-00.log-3;0.128571428571429;0;0;2.703;104.922;0.094;0;0;0;0.0;4;0;1;0;1;1;1;4;0;1;0.038123558452946;0.0816326530612245;0.415680535721747;4;193;1
dibstudent07--2016-09-25--23-00.log-31;0.0428571428571429;0;0;35.369;806.676;0.014;2.01428571428571;0;1;0.0;1;1;1;46;0;0.0588235294117647;1;1;47;1;0.0396689625078718;0.653061224489796;0.149995218068079;32;17;0
dibstudent07--2016-09-25--23-00.log-32;0.0428571428571429;1;3;35.605;842.052;0.007;0.0428571428571429;0;0;1.0;1;1;1;46;0;1;0.0588235294117647;1;1;1;0.039189978766157;0.673469387755102;0;33;1;0
dibstudent07--2016-09-25--23-00.log-4;0.0857142857142857;0;0;9.75;107.734;0.109;0;0.00085573077661934;0;1.0;3;0;1;3;0;0;0;3;0;1;0.0464106038947779;0.102040816326531;0.360666186017642;5;49;1
dibstudent07--2016-09-25--23-00.log-44;0.0714285714285714;4;0;3.02;1009.053;0.01;2.04285714285714;0;1;0.0;2;2;1;46;0;0.0588235294117647;1;2;48;1;0.0445962699679799;0.918367346938776;0.155881112677739;45;17;0
dibstudent07--2016-09-25--23-00.log-5;0.0428571428571429;0;0;2.812;117.578;0.094;0;0.000854999127551911;0;1.0;2;0;1;3;0;0;0;2;0;1;0.0510299545833404;0.122448979591837;0.360666186017642;6;49;1
dibstudent07--2016-09-25--23-00.log-6;0.0857142857142857;3;0;4.375;120.406;0.016;0;0;1;0.0;2;0;1;3;0;0;0;3;0;1;0.0581366377090843;0.142857142857143;0.360666186017642;7;49;1
dibstudent07--2016-09-25--23-00.log-7;0.0857142857142857;2;0;7.687;124.781;0;0;0;0;0.0;3;0;1;0;1;1;1;3;0;1;0.0641123247930374;0.163265306122449;0.360666186017642;8;49;1
dibstudent07--2016-09-25--23-00.log-8;0.0857142857142857;1;0;2.531;132.484;0.016;0;0;0;0.0;3;0;1;0;1;1;1;3;0;1;0.0679327314996528;0.183673469387755;0.360666186017642;9;49;1
dibstudent07--2016-09-25--23-00.log-9;0.0857142857142857;0;0;42.156;135.25;0.235;0;0;0;0.0;3;0;1;0;1;1;1;3;0;1;0.0739371534195934;0.204081632653061;0.360666186017642;10;49;1
dibstudent07--2016-09-26--00-34.log-0;0.0175438596491228;1;2;6.905;0.025;0.025;0;0;0;0.0;0;0;0;0;0;0.5;1;1;0;1;1;0.0196078431372549;0.000109651399301303;1;2;0
dibstudent07--2016-09-26--00-34.log-11;0.087719298245614;5;3;21.225;123.347;0.177;0;0;1;0.0;2;0;1;1;0;0;0;3;0;1;0.0972865168994787;0.235294117647059;0.152948206443002;12;322;1
dibstudent07--2016-09-26--00-34.log-12;0.087719298245614;4;3;6.146;144.659;0.087;0;0;0;0.0;3;0;1;0;1;1;1;3;0;1;0.0898665136631665;0.254901960784314;0.152948206443002;13;322;1
dibstudent07--2016-09-26--00-34.log-19;0.087719298245614;3;3;18.063;207.683;0.071;0.0175438596491228;0;1;0.0;2;1;1;3;0;0;0;3;1;1;0.0963006119903892;0.392156862745098;0.125607398792674;20;28;1
dibstudent07--2016-09-26--00-34.log-2;0.087719298245614;14;9;5.051;55.38;0.382;0;0.0050433856467124;1;0.0;2;0;1;3;0;0;0;3;0;1;0.0541711809317443;0.0588235294117647;0.152948206443003;3;322;1
dibstudent07--2016-09-26--00-34.log-20;0.087719298245614;2;0;6.254;225.843;0.097;0.0350877192982456;0;1;0.0;3;1;1;1;0;0.451612903225806;1;3;2;1;0.0929849497217093;0.411764705882353;0.0801140537843601;21;62;1
dibstudent07--2016-09-26--00-34.log-21;0.087719298245614;1;0;74.115;232.309;0.212;0.0350877192982456;0;0;0.0;3;2;1;0;1;1;1;3;2;1;0.0947014536673138;0.431372549019608;0.0801140537843601;22;62;1
dibstudent07--2016-09-26--00-34.log-22;0.087719298245614;0;0;9.817;306.521;0.097;0.0350877192982456;0;0;0.0;3;2;1;0;1;1;1;3;2;1;0.0750356419299167;0.450980392156863;0.0801140537843601;23;62;1
dibstudent07--2016-09-26--00-34.log-28;0.087719298245614;0;0;87.444;888.342;0.122;0.526315789473684;0.000812715877655002;1;0.0;2;8;1;1;0;0;0;3;8;1;0.0326450848884776;0.568627450980392;0.198451329175131;29;88;1
dibstudent07--2016-09-26--00-34.log-29;0.087719298245614;1;3;13.966;975.92;0.134;0.614035087719298;0;1;0.0;3;8;1;5;0;1;0.568181818181818;3;13;1;0.0307402246085745;0.588235294117647;0.119929244618881;30;50;1
dibstudent07--2016-09-26--00-34.log-3;0.087719298245614;13;9;8.99;60.617;0.186;0;0;0;0.0;3;0;1;0;1;1;1;3;0;1;0.0659880891499084;0.0784313725490196;0.152948206443002;4;322;1
dibstudent07--2016-09-26--00-34.log-30;0.087719298245614;0;3;66.722;990.023;0.137;0.614035087719298;0;0;0.0;3;13;1;0;1;1;1;3;13;1;0.0313124038532438;0.607843137254902;0.119929244618881;31;50;1
dibstudent07--2016-09-26--00-34.log-31;0.12280701754386;0;0;6.719;1057.333;0.588;0.614035087719298;0.00137347629972999;1;0.0;3;13;1;2;0;0;0;4;13;1;0.0302648266913073;0.627450980392157;0.152612083313353;32;88;1
dibstudent07--2016-09-26--00-34.log-32;0.087719298245614;5;3;6.004;1064.286;0.234;0.614035087719298;0;0;1.0;3;13;1;2;0;0;0;3;13;1;0.0310067030854488;0.647058823529412;0.119929244618881;33;50;1
dibstudent07--2016-09-26--00-34.log-33;0.105263157894737;4;4;10.397;1070.85;0.56;0.614035087719298;0.0011380643552008;1;0.0;3;13;1;1;0;0;0;4;13;1;0.0317504785917729;0.666666666666667;0.140565203513155;34;73;1
dibstudent07--2016-09-26--00-34.log-34;0.105263157894737;3;4;4.412;1081.875;0.628;0.614035087719298;0;0;0.0;4;13;1;0;1;1;1;4;13;1;0.0323512420566147;0.686274509803922;0.140565203513155;35;73;1
dibstudent07--2016-09-26--00-34.log-35;0.087719298245614;2;1;19.617;1086.422;0.135;0.614035087719298;0;0;1.0;3;13;1;1;0;0;0;3;13;1;0.0331362951044806;0.705882352941177;0.119929244618881;36;50;1
dibstudent07--2016-09-26--00-34.log-36;0.105263157894737;1;3;47.643;1106.626;0.587;0.614035087719298;0.00230199713805761;1;0.0;3;13;1;1;0;0;0;4;13;1;0.0334349635739627;0.725490196078431;0.118434583189637;37;148;1
dibstudent07--2016-09-26--00-34.log-37;0.087719298245614;0;0;13.281;1154.405;0.136;0.614035087719298;0;0;1.0;3;13;1;1;0;0;0;3;13;1;0.0329173903439434;0.745098039215686;0.119929244618881;38;50;1
dibstudent07--2016-09-26--00-34.log-38;0.140350877192982;0;0;10.864;1168.169;0.483;0.614035087719298;0.000248802637307955;1;0.0;3;13;1;3;0;0;0;4;13;1;0.033385580339831;0.764705882352941;0.139970955111299;39;16;1
dibstudent07--2016-09-26--00-34.log-4;0.087719298245614;12;9;11.265;69.649;0.042;0;0;0;0.0;3;0;1;0;1;1;1;3;0;1;0.0717885396775259;0.0980392156862745;0.152948206443003;5;322;1
dibstudent07--2016-09-26--00-34.log-42;0.12280701754386;3;0;4.867;1205.875;0.585;0.614035087719298;0.00145844969900081;1;0.0;3;13;1;2;0;0;0;4;13;1;0.0356587540167928;0.843137254901961;0.132721367766441;43;94;1
dibstudent07--2016-09-26--00-34.log-43;0.12280701754386;2;0;7.663;1211.459;0.717;0.614035087719298;0;0;0.0;4;13;1;0;1;1;1;4;13;1;0.0363198424379199;0.862745098039216;0.132721367766441;44;94;1
dibstudent07--2016-09-26--00-34.log-44;0.12280701754386;1;0;9.609;1219.486;0.364;0.614035087719298;0;0;0.0;4;13;1;0;1;1;1;4;13;1;0.0369007926290257;0.882352941176471;0.132721367766441;45;94;1
dibstudent07--2016-09-26--00-34.log-45;0.12280701754386;0;0;95.367;1229.605;0.51;0.614035087719298;0;0;0.0;4;13;1;0;1;1;1;4;13;1;0.0374103878887936;0.901960784313726;0.132721367766441;46;94;1
dibstudent07--2016-09-26--00-34.log-48;0.175438596491228;0;0;5.188;1402.084;1.318;1.10526315789474;0.000186046511627907;1;0.0;4;21;1;3;0;0;0;5;21;1;0.0349479774392975;0.96078431372549;0.17484238973516;49;12;1
dibstudent07--2016-09-26--00-34.log-50;0.140350877192982;0;0;0;1414.27;0.302;0.578947368421053;0.000697188008366256;1;0.0;4;11;1;1;0;0;0;5;11;1;0.0360610067384587;1;0.0990990425768157;51;45;1
dibstudent09--2016-09-23--15-07.log-1;0.0142857142857143;0;1;31.469;12.5;0.062;0;3.09851735944351e-05;0;0.0;1;0;1;1;0;0.5;1;1;0;2;0.16;0.0289855072463768;0.500330140729727;2;4;1
dibstudent09--2016-09-23--15-07.log-10;0.0857142857142857;0;0;236.781;376.516;0.625;0.1;0.00291801760074108;1;0.0;2;2;2;2;0;0;0;3;2;2;0.0292152259133742;0.159420289855072;0.415451737971371;11;189;1
dibstudent09--2016-09-23--15-07.log-11;0.0142857142857143;0;2;4.25;613.313;0.016;0;0;0;0.0;1;0;1;8;0;0;0;1;0;1;0.0195658660422981;0.173913043478261;0.001532428523631;12;2;0
dibstudent09--2016-09-23--15-07.log-15;0.0571428571428571;7;3;14.329;651.859;0.078;0;0.000462962962962963;1;0.0;1;0;2;3;0;0;0;2;0;2;0.024545185385183;0.231884057971014;0.174614037931479;16;68;1
dibstudent09--2016-09-23--15-07.log-16;0.0571428571428571;6;4;30.657;666.234;0.046;0.0428571428571429;0;1;0.0;2;0;2;1;0;1;0.0588235294117647;2;1;2;0.0255165602476007;0.246376811594203;0.402118157055507;17;4;1
dibstudent09--2016-09-23--15-07.log-17;0.0714285714285714;5;2;1.734;697.141;0.25;0.0428571428571429;0.000986679822397632;1;0.0;2;1;2;1;0;0;0;3;1;2;0.0258197409132442;0.260869565217391;0.18055073608471;18;64;1
dibstudent09--2016-09-23--15-07.log-18;0.0714285714285714;4;2;2.234;699.063;0.188;0.0428571428571429;0;0;0.0;3;1;2;0;1;1;1;3;1;2;0.0271792384949568;0.27536231884058;0.18055073608471;19;64;1
dibstudent09--2016-09-23--15-07.log-19;0.0571428571428571;3;2;2.875;701.297;0;0.0428571428571429;0;0;1.0;2;1;2;1;0;0;0;2;1;2;0.0285185877024998;0.289855072463768;0.402118157055507;20;4;1
dibstudent09--2016-09-23--15-07.log-2;0.0571428571428571;4;1;3.172;44.141;0.172;0;0.000526470633777736;1;0.0;1;0;2;3;0;0;0;2;0;2;0.0679640243764301;0.0434782608695652;0.181103514957325;3;68;1
dibstudent09--2016-09-23--15-07.log-20;0.0714285714285714;2;1;16.875;704.75;0.578;0.0428571428571429;6.16636862551643e-05;1;0.0;2;1;2;1;0;0;0;3;1;2;0.0297978006385243;0.304347826086957;0.402118157055505;21;4;1
dibstudent09--2016-09-23--15-07.log-21;0.0571428571428571;1;1;4.703;721.641;0.016;0.0428571428571429;0;0;1.0;2;1;2;1;0;0;0;2;1;2;0.0304860727148264;0.318840579710145;0.402118157055507;22;4;1
dibstudent09--2016-09-23--15-07.log-23;0;7;6;4.718;737.016;0.016;0;1.54154462771697e-05;0;1.0;0;0;2;4;0;0;0;0;0;2;0.032563743527956;0.347826086956522;0.947812523191766;24;2;0
dibstudent09--2016-09-23--15-07.log-28;0.0142857142857143;2;1;10.515;756.766;0.063;0;0.000277349768875193;0;0.0;1;0;2;0;1;0.4;1;1;0;2;0.0383209605082681;0.420289855072464;0.437535313931254;29;30;1
dibstudent09--2016-09-23--15-07.log-29;0.0142857142857143;1;1;2.156;767.297;0.016;0;0;0;0.0;1;0;2;0;1;1;1;1;0;2;0.0390982891891927;0.434782608695652;0.437535313931254;30;30;1
dibstudent09--2016-09-23--15-07.log-3;0.0571428571428571;3;1;4.547;47.344;0.031;0;0;0;0.0;2;0;2;0;1;1;1;2;0;2;0.0844880027036161;0.0579710144927536;0.181103514957325;4;68;1
dibstudent09--2016-09-23--15-07.log-31;0.0714285714285714;5;3;6.235;796.953;0.937;0;0.0109571922766272;1;0.0;1;0;2;3;0;0;0;2;0;2;0.0401529324815893;0.463768115942029;0.294503626375945;32;719;1
dibstudent09--2016-09-23--15-07.log-32;0.0714285714285714;4;2;10.125;803.656;0.468;0.0428571428571429;0;1;0.0;2;0;2;1;0;1;0.0361613351877608;2;1;2;0.0410623450829708;0.478260869565217;0.529463928320171;33;26;1
dibstudent09--2016-09-23--15-07.log-33;0.0714285714285714;3;2;2.296;813.813;0.032;0.0428571428571429;0;0;0.0;2;1;2;0;1;1;1;2;1;2;0.0417786395646174;0.492753623188406;0.529463928320171;34;26;1
dibstudent09--2016-09-23--15-07.log-34;0.0714285714285714;2;2;23.25;816.141;0.032;0.0428571428571429;0;0;0.0;2;1;2;0;1;1;1;2;1;2;0.0428847466307905;0.507246376811594;0.529463928320171;35;26;1
dibstudent09--2016-09-23--15-07.log-35;0.0714285714285714;1;0;23.032;839.531;0.14;0.0714285714285714;0;1;0.0;2;1;2;1;0;1;0.230769230769231;2;2;2;0.042881084796154;0.521739130434783;0.367494645041716;36;6;1
dibstudent09--2016-09-23--15-07.log-36;0.0714285714285714;0;0;1.531;862.578;0.015;0.0714285714285714;0;0;0.0;2;2;2;0;1;1;0.333333333333333;2;2;2;0.0428946715543406;0.536231884057971;0.683027037548044;37;2;1
dibstudent09--2016-09-23--15-07.log-37;0.0428571428571429;21;2;8.344;864.172;0.063;0.0428571428571429;3.04780481857942e-05;0;1.0;1;1;2;3;0;0;0;1;1;2;0.0439727276514398;0.550724637681159;0.983036859030391;38;2;0
dibstudent09--2016-09-23--15-07.log-39;0.0428571428571429;19;1;22.531;1083.422;0.016;0.0428571428571429;0;0;1.0;1;1;2;1;0;0;0;1;1;2;0.0369200551585624;0.579710144927536;0.983036859030391;40;2;0
dibstudent09--2016-09-23--15-07.log-40;0.0571428571428571;18;3;6.422;1106.422;0.469;0.0428571428571429;9.14118561177385e-05;1;0.0;1;1;2;1;0;0;0;2;1;2;0.0370563853574857;0.594202898550725;0.37247545044579;41;12;1
dibstudent09--2016-09-23--15-07.log-41;0.0714285714285714;17;2;15;1113.406;0.562;0.0428571428571429;0.000365513775300407;1;0.0;2;1;2;1;0;0;0;3;1;2;0.037722088797797;0.608695652173913;0.316881033929481;42;24;1
dibstudent09--2016-09-23--15-07.log-42;0.0714285714285714;16;2;2.156;1128.422;0.016;0.0428571428571429;0;0;0.0;3;1;2;0;1;1;1;3;1;2;0.0381063112913431;0.623188405797101;0.316881033929481;43;24;1
dibstudent09--2016-09-23--15-07.log-43;0.0714285714285714;15;2;6.11;1130.703;0.125;0.0428571428571429;0;0;0.0;3;1;2;0;1;1;1;3;1;2;0.0389138438652767;0.63768115942029;0.316881033929481;44;24;1
dibstudent09--2016-09-23--15-07.log-45;0.0714285714285714;13;1;1.703;1178.219;0.031;0.0428571428571429;0;0;0.0;3;1;1;0;1;1;1;3;1;1;0.0390419777647449;0.666666666666667;0.0145304466767942;46;12;1
dibstudent09--2016-09-23--15-07.log-49;0.0857142857142857;9;1;15.125;1198.359;1.515;0.0428571428571429;0.00048698087078267;1;0.0;3;1;1;1;0;0;0;4;1;1;0.0417237238590439;0.72463768115942;0.0315336283644426;50;32;1
dibstudent09--2016-09-23--15-07.log-5;0.0571428571428571;1;3;18.641;116.156;0.047;0.0428571428571429;0;1;0.0;2;0;1;1;0;1;0.0588235294117647;2;1;1;0.0516546713041083;0.0869565217391304;0.00915240933274364;6;2;1
dibstudent09--2016-09-23--15-07.log-50;0.0857142857142857;8;3;2.031;1215;1.516;0.0428571428571429;0.000486743835845641;0;0.0;4;1;1;1;0;0.5;1;4;1;2;0.0419753086419753;0.739130434782609;0.0850640684785198;51;64;1
dibstudent09--2016-09-23--15-07.log-51;0.0857142857142857;7;1;13.047;1217.094;0.063;0.0428571428571429;0;0;0.0;4;1;1;1;0;1;0.5;4;1;1;0.0427247197011899;0.753623188405797;0.00971999028808723;52;32;1
dibstudent09--2016-09-23--15-07.log-54;0.0857142857142857;4;1;6.891;1250.703;0.422;0.0571428571428571;0;1;0.0;4;1;1;1;0;1;0.375;4;2;1;0.043975268309103;0.797101449275362;0.0207218915246612;55;12;1
dibstudent09--2016-09-23--15-07.log-55;0.0857142857142857;3;3;16.016;1257.734;0.14;0.0857142857142857;0;1;0.0;4;2;1;1;0;1;0.666666666666667;4;3;1;0.0445245179028316;0.811594202898551;0.0256179433237415;56;8;1
dibstudent09--2016-09-23--15-07.log-57;0.0857142857142857;1;0;2.922;1376.75;0.047;0.0857142857142857;0;0;0.0;4;3;2;0;1;1;1;4;3;2;0.0421282004721264;0.840579710144927;0.568663811561176;58;16;1
dibstudent09--2016-09-23--15-07.log-58;0.0857142857142857;0;0;1.875;1379.719;0.047;0.0857142857142857;0;0;0.0;4;3;2;0;1;1;1;4;3;2;0.0427623305905043;0.855072463768116;0.568663811561176;59;16;1
dibstudent09--2016-09-23--15-07.log-59;0.1;0;0;2.719;1381.75;0.156;0.0714285714285714;0;0;0.0;3;2;2;2;0;1;0.5;4;2;2;0.0434231952234485;0.869565217391304;0.386830752750522;60;8;1
dibstudent09--2016-09-23--15-07.log-6;0.0571428571428571;0;3;95.891;140.703;5.906;0.0428571428571429;0;0;0.0;2;1;1;0;1;0.0204081632653061;1;2;1;1;0.0497501830096018;0.101449275362319;0.0834935993592977;7;98;1
dibstudent09--2016-09-23--15-07.log-61;0.0714285714285714;7;3;7.766;1398.875;0.391;0.0428571428571429;6.08244757690495e-05;0;0.0;3;1;2;1;0;0.666666666666667;1;3;1;3;0.0443213296398892;0.898550724637681;0.608648630002028;62;12;1
dibstudent09--2016-09-23--15-07.log-62;0.0714285714285714;6;2;6.109;1406.672;0.031;0.0428571428571429;0;0;0.0;3;1;2;1;0;1;0.666666666666667;3;1;2;0.0447865600509572;0.91304347826087;0.53588522498219;63;8;0
dibstudent09--2016-09-23--15-07.log-63;0.0714285714285714;5;3;4.344;1413.109;0.328;0.0428571428571429;0;0;0.0;3;1;1;1;0;1;0.5;3;1;1;0.045290207620219;0.927536231884058;0.304880688941699;64;4;0
dibstudent09--2016-09-23--15-07.log-65;0.0714285714285714;3;2;7.656;1431.688;0.047;0.0428571428571429;0;0;0.0;3;1;1;1;0;1;0.5;3;1;1;0.0460994294846363;0.956521739130435;0.304880688941699;66;4;1
dibstudent09--2016-09-23--15-07.log-67;0.0714285714285714;1;1;4.875;1464.969;0.063;0.0428571428571429;0;0;0.0;3;1;2;0;1;1;1;3;1;2;0.0464173644630023;0.985507246376812;0.533040849944901;68;8;1
dibstudent09--2016-09-23--15-07.log-68;0.0714285714285714;0;0;0;1470.094;0.25;0.0571428571428571;0;1;0.0;3;1;2;1;0;1;0.5;3;2;2;0.0469357741749847;1;0.529174566684877;69;4;1
dibstudent09--2016-09-23--15-07.log-7;0.0571428571428571;1;1;22.343;236.688;0.094;0.5;0;1;0.0;2;1;1;8;0;1;0.183673469387755;2;9;1;0.0337997701615629;0.115942028985507;0.197769685635205;8;18;1
dibstudent09--2016-09-23--15-07.log-8;0.0571428571428571;0;0;57.421;259.063;0.032;0.5;0;0;0.0;2;9;1;1;0;0.5;1;2;9;2;0.0347405843366285;0.130434782608696;0.627991041751587;9;36;1
dibstudent10--2016-09-27--03-32.log-0;0.0571428571428571;5;0;17.719;0.25;0.25;0.0285714285714286;0.000904120813143656;0;0.0;0;0;0;0;0;0.5;1;4;2;1;1;0.05;0.0324211129105038;1;64;1
dibstudent10--2016-09-27--03-32.log-1;0.0571428571428571;4;0;6.375;18.594;0.625;0.0285714285714286;0;0;0.0;4;2;1;0;1;1;1;4;2;1;0.10756157900398;0.1;0.0324211129105038;2;64;1
dibstudent10--2016-09-27--03-32.log-10;0.0428571428571429;2;1;9.797;378.625;0.047;0.0142857142857143;0;0;0.0;3;1;1;0;1;1;1;3;1;1;0.0290524925718059;0.55;0.00449756267329859;11;16;1
dibstudent10--2016-09-27--03-32.log-12;0.0571428571428571;0;0;21.578;397.781;0.312;0.0285714285714286;0.000676885761425973;1;0.0;4;1;1;1;0;0.493670886075949;1;4;2;1;0.0326812995090263;0.65;0.0391565358434948;13;158;1
dibstudent10--2016-09-27--03-32.log-13;0.0571428571428571;6;1;3.953;419.719;0.36;0.0571428571428571;0;1;0.0;4;2;1;2;0;1;0.40506329113924;4;4;1;0.0333556498514482;0.7;0.0324211129105038;14;64;1
dibstudent10--2016-09-27--03-32.log-14;0.0571428571428571;5;1;12.078;424.109;0.437;0.0571428571428571;0;0;0.0;4;4;1;0;1;1;1;4;4;1;0.0353682661768555;0.75;0.0324211129105038;15;64;1
dibstudent10--2016-09-27--03-32.log-16;0.0428571428571429;3;2;160.344;476.828;0.328;0.0714285714285714;0.000225475965671284;1;0.0;3;4;1;1;0;0.666666666666667;1;3;5;1;0.0356522687426074;0.85;0.0115040898945684;17;48;1
dibstudent10--2016-09-27--03-32.log-2;0.0571428571428571;3;0;38.766;25.656;0.687;0.0285714285714286;0;0;0.0;4;2;1;0;1;1;1;4;2;1;0.116931711880262;0.15;0.0324211129105038;3;64;1
dibstudent10--2016-09-27--03-32.log-3;0.0571428571428571;2;0;3.719;64.953;0.531;0.0285714285714286;0;0;0.0;4;2;1;0;1;1;1;4;2;1;0.0615829907779471;0.2;0.0324211129105038;4;64;1
dibstudent10--2016-09-27--03-32.log-4;0.0571428571428571;1;0;4.672;69.281;0.609;0.0285714285714286;0;0;0.0;4;2;1;0;1;1;1;4;2;1;0.0721698589800955;0.25;0.0324211129105036;5;64;1
